10,4
13,11
15,84
11,19
16,21
22,0
7,81
7,98
11,69
10,95
8,9
5,2
3,28
6,36
29,82
5,2
8,33
8,68
4,62
6,12
3,21
5,44
6,49
15,41
1,44
1,56
99,38
9,0
10,78
11,87
3,68
9,84
8,9
4,75
7,22
7,04
13,9
7,03
5,35
7,49
22,58
14,49
22,3
12,8
6,4
6,67
27,1
21,37
6,86
4,98
9,45
3,5
3,26
7,79
7,4
4,85
12,16
18,64
21,6
6,0
4,95
2,63
9,65
7,34
7,64
5,68
1,81
19,94
5,95
8,1
8,37
7,03
5,22
4,65
10,42
5,39
8,11
11,0
5,7
6,43
5,51
5,73
18,0
10,57
21,6
5,84
5,17
13,15
13,48
5,73
3,72
6,48
9,6
9,71
6,17
5,0
16,93
7,11
6,11
4,43
16,93
6,75
8,3
5,71
7,23
8,4
4,59
18,13
5,94
5,96
8,93
8,2
7,52
7,72
3,82
11,52
18,0
6,83
5,92
7,24
5,68
6,46
1,33
4,63
2,0
12,08
3,96
7,28
14,8
7,39
18,13
4,17
6,82
14,23
10,0
6,9
10,04
8,2
8,95
7,59
5,63
5,56
17,03
1,96
8,09
2,31
3,2
40,4
8,75
5,83
14,43
4,01
3,89
3,5
14,25
5,73
18,9
26,77
7,11
15,45
4,95
2,5
7,38
7,74
6,52
40,4
8,13
5,98
123,13
5,89
