16,2
14,29
16,21
16,31
17,13
11,78
14,52
9,91
18,8
17,52
13,86
14,71
9,91
20,23
25,62
22,76
13,9
11,33
9,5
11,47
21,46
11,82
13,0
12,76
19,2
13,85
14,2
11,81
14,44
11,47
15,66
9,89
11,92
13,99
20,34
11,31
18,13
12,21
13,56
12,04
14,43
19,0
23,84
18,43
17,25
14,59
29,33
34,52
5,75
7,99
10,0
11,1
18,78
13,9
18,56
16,0
10,36
18,6
11,37
11,56
14,6
17,92
12,88
19,63
15,46
11,47
22,31
15,15
18,21
13,87
12,38
18,73
12,7
13,08
10,0
14,25
19,88
11,82
21,84
15,61
16,21
15,16
15,73
14,97
12,74
11,32
10,11
12,3
15,63
11,56
17,32
15,48
12,01
6,1
12,92
12,27
14,8
13,87
14,99
10,34
8,04
14,63
11,47
11,67
14,81
3,2
20,56
19,33
15,5
7,0
11,63
8,0
17,89
16,0
13,33
14,43
25,66
12,0
10,7
14,17
14,8
20,07
45,24
28,13
17,51
11,67
10,0
8,51
6,97
10,37
16,02
16,21
17,91
14,53
11,6
15,6
11,41
21,44
11,82
13,54
13,0
16,48
13,86
16,5
14,0
11,86
14,53
16,02
11,32
8,9
11,33
8,9
12,36
12,88
5,7
11,86
17,56
12,76
13,13
8,51
18,13
14,17
12,49
13,9
12,74
13,0
26,99
21,27
6,0
12,84
