100;28;28
192,3076923;25;13
92,13483146;82;89
206;103;50
87,87878788;58;66
88,57142857;31;35
95,95959596;95;99
93,02325581;40;43
116,8674699;97;83
95,12195122;39;41
93,80530973;106;113
533,3333333;64;12
103,2258065;32;31
760;76;10
376,4705882;64;17
930;93;10
1400;140;10
91,52542373;54;59
186,0465116;80;43
80;12;15
128,3783784;95;74
93,82716049;76;81
92,85714286;26;28
3850;154;4
99,03846154;103;104
91,75824176;167;182
312,3076923;203;65
920;92;10
304,3478261;70;23
254,5454545;28;11
146,3414634;120;82
363,6363636;40;11
82,5;33;40
185;74;40
194,4444444;105;54
1421,052632;270;19
91,89189189;34;37
854,5454545;94;11
211,3636364;93;44
400;200;50
1033,333333;124;12
93,5483871;58;62
100;50;50
100;87;87
92,5;74;80
116,9811321;62;53
95,69892473;89;93
117,6470588;20;17
600;24;4
170,3703704;46;27
580;87;15
89,86013986;257;286
91,89189189;340;370
188,8888889;17;9
4550;91;2
85,33333333;64;75
91,20879121;83;91
94,73684211;216;228
275;11;4
2620;131;5
75;18;24
70,58823529;36;51
192,5;77;40
191,3043478;44;23
11100;111;1
410,5263158;78;19
427,6595745;201;47
94;47;50
429,4117647;73;17
10400;104;1
76,08695652;35;46
212;159;75
90,90909091;200;220
116,1290323;36;31
70,83333333;17;24
3050;61;2
855;171;20
76,92307692;30;39
210,9677419;327;155
68,29268293;28;41
9700;97;1
117,1428571;41;35
100;42;42
32,91139241;26;79
90,36144578;75;83
77,27272727;34;44
90,47619048;76;84
96,20253165;76;79
91,66666667;55;60
75,40983607;46;61
86,02150538;160;186
89,93710692;143;159
90,60773481;164;181
120;24;20
76,19047619;64;84
12400;124;1
84,61538462;11;13
300;90;30
94,33962264;50;53
77,19298246;44;57
650;52;8
89,71962617;96;107
122,2222222;11;9
84,61538462;11;13
106,8965517;93;87
84,93150685;62;73
90,99099099;101;111
158,0645161;49;31
210,2941176;143;68
90,90909091;50;55
172,2222222;93;54
357,5757576;118;33
264,2857143;37;14
645,8333333;155;24
71,875;23;32
100;12;12
128,5714286;9;7
150;6;4
16000;160;1
78,57142857;11;14
65,2173913;15;23
114,9425287;100;87
117,2727273;129;110
100;14;14
50;4;8
87,3015873;55;63
175;14;8
96,96969697;32;33
585,7142857;82;14
187,3015873;118;63
222,0779221;171;77
99,34640523;152;153
88,82681564;159;179
475;19;4
200;6;3
96,88195991;435;449
94,01709402;110;117
96,82539683;61;63
94,64285714;106;112
9300;93;1
98,57549858;346;351
95,18072289;79;83
82,35294118;14;17
92,94117647;79;85
133,3333333;32;24
121,4285714;17;14
2800;28;1
340;34;10
85,96491228;49;57
176,1904762;37;21
10500;315;3
544,4444444;98;18
92,61363636;163;176
129,6296296;35;27
86,84210526;33;38
123,0769231;16;13
495,6521739;228;46
89,47368421;34;38
92,85714286;26;28
1746,666667;262;15
91,44981413;246;269
96,32352941;131;136
4000;200;5
200;36;18
9600;96;1
80;28;35
96,3800905;213;221
14400;144;1
1200;96;8
113,2075472;180;159
