15;14;0,933333333
32;27;0,84375
41;32;0,780487805
80;53;0,6625
55;41;0,745454545
13;13;1
27;24;0,888888889
42;34;0,80952381
47;38;0,808510638
20;20;1
51;41;0,803921569
20;19;0,95
48;38;0,791666667
15;14;0,933333333
146;103;0,705479452
120;82;0,683333333
60;45;0,75
55;39;0,709090909
96;59;0,614583333
13;13;1
111;76;0,684684685
67;45;0,671641791
20;20;1
186;112;0,602150538
322;182;0,565217391
146;98;0,671232877
138;88;0,637681159
36;28;0,777777778
93;64;0,688172043
22;21;0,954545455
113;78;0,690265487
39;29;0,743589744
57;39;0,684210526
62;43;0,693548387
66;46;0,696969697
56;32;0,571428571
29;22;0,75862069
25;19;0,76
94;60;0,638297872
125;75;0,6
20;17;0,85
90;69;0,766666667
129;60;0,465116279
54;33;0,611111111
70;51;0,728571429
49;37;0,755102041
37;30;0,810810811
51;39;0,764705882
153;91;0,594771242
40;27;0,675
187;98;0,524064171
115;75;0,652173913
171;105;0,614035088
14;14;1
249;124;0,497991968
21;19;0,904761905
76;45;0,592105263
154;101;0,655844156
16;12;0,75
246;118;0,479674797
25;22;0,88
84;60;0,714285714
73;59;0,808219178
23;18;0,782608696
97;59;0,608247423
13;13;1
151;102;0,675496689
26;22;0,846153846
25;23;0,92
272;112;0,411764706
42;34;0,80952381
84;64;0,761904762
79;56;0,708860759
49;36;0,734693878
21;19;0,904761905
292;121;0,414383562
28;23;0,821428571
43;33;0,76744186
107;67;0,626168224
53;42;0,79245283
295;168;0,569491525
19;18;0,947368421
7;7;1
79;52;0,658227848
27;23;0,851851852
30;24;0,8
73;49;0,671232877
49;40;0,816326531
57;40;0,701754386
45;31;0,688888889
48;34;0,708333333
89;70;0,786516854
53;38;0,716981132
26;17;0,653846154
74;44;0,594594595
316;142;0,449367089
13;13;1
41;31;0,756097561
82;60;0,731707317
32;28;0,875
13;13;1
66;50;0,757575758
13;13;1
17;16;0,941176471
120;80;0,666666667
13;13;1
45;36;0,8
35;30;0,857142857
64;51;0,796875
57;38;0,666666667
54;42;0,777777778
52;36;0,692307692
23;20;0,869565217
49;38;0,775510204
25;23;0,92
15;15;1
8;8;1
7;7;1
284;141;0,496478873
17;16;0,941176471
18;15;0,833333333
83;67;0,807228916
75;51;0,68
14;14;1
9;9;1
68;47;0,691176471
23;19;0,826086957
8;8;1
34;29;0,852941176
49;33;0,673469388
42;33;0,785714286
24;22;0,916666667
89;64;0,719101124
9;9;1
9;8;0,888888889
304;153;0,503289474
49;37;0,755102041
47;37;0,787234043
24;22;0,916666667
194;104;0,536082474
35;30;0,857142857
48;29;0,604166667
21;19;0,904761905
75;55;0,733333333
32;24;0,75
28;20;0,714285714
83;59;0,710843373
16;16;1
64;44;0,6875
23;18;0,782608696
261;134;0,513409962
20;19;0,95
58;47;0,810344828
38;33;0,868421053
21;20;0,952380952
24;21;0,875
47;38;0,808510638
36;34;0,944444444
29;25;0,862068966
170;98;0,576470588
26;25;0,961538462
108;76;0,703703704
192;108;0,5625
19;17;0,894736842
102;58;0,568627451
28;21;0,75
56;47;0,839285714
166;97;0,584337349
23;22;0,956521739
121;84;0,694214876
