23;17;0,739130435
14;14;1
130;56;0,430769231
48;33;0,6875
87;50;0,574712644
11;11;1
116;64;0,551724138
214;95;0,443925234
125;64;0,512
34;28;0,823529412
155;57;0,367741935
50;26;0,52
264;124;0,46969697
13;13;1
132;77;0,583333333
102;72;0,705882353
87;62;0,712643678
204;111;0,544117647
142;84;0,591549296
62;48;0,774193548
60;45;0,75
82;41;0,5
63;45;0,714285714
164;103;0,62804878
154;60;0,38961039
256;58;0,2265625
106;70;0,660377358
37;24;0,648648649
106;63;0,594339623
12;12;1
164;68;0,414634146
12;12;1
13;13;1
218;137;0,628440367
122;78;0,639344262
23;18;0,782608696
74;43;0,581081081
44;35;0,795454545
190;79;0,415789474
79;44;0,556962025
51;31;0,607843137
57;39;0,684210526
85;44;0,517647059
108;53;0,490740741
26;19;0,730769231
53;34;0,641509434
121;76;0,628099174
157;71;0,452229299
237;139;0,58649789
155;66;0,425806452
21;17;0,80952381
195;121;0,620512821
37;31;0,837837838
35;29;0,828571429
35;25;0,714285714
66;43;0,651515152
101;51;0,504950495
62;19;0,306451613
53;34;0,641509434
163;104;0,63803681
182;115;0,631868132
222;128;0,576576577
257;99;0,385214008
55;39;0,709090909
1;1;1
62;48;0,774193548
78;58;0,743589744
14;14;1
127;59;0,464566929
67;37;0,552238806
30;22;0,733333333
156;40;0,256410256
37;31;0,837837838
71;43;0,605633803
92;42;0,456521739
720;191;0,265277778
67;45;0,671641791
182;85;0,467032967
214;108;0,504672897
36;30;0,833333333
187;113;0,604278075
165;75;0,454545455
82;37;0,451219512
85;58;0,682352941
198;88;0,444444444
47;34;0,723404255
408;205;0,50245098
101;62;0,613861386
107;74;0,691588785
47;28;0,595744681
73;48;0,657534247
191;101;0,528795812
73;48;0,657534247
19;16;0,842105263
105;68;0,647619048
44;34;0,772727273
13;12;0,923076923
88;31;0,352272727
29;24;0,827586207
66;34;0,515151515
10;10;1
202;121;0,599009901
13;12;0,923076923
10;10;1
220;132;0,6
189;98;0,518518519
263;127;0,482889734
15;11;0,733333333
269;133;0,494423792
137;53;0,386861314
256;139;0,54296875
69;42;0,608695652
74;50;0,675675676
87;45;0,517241379
39;24;0,615384615
38;25;0,657894737
8;8;1
26;11;0,423076923
156;91;0,583333333
28;22;0,785714286
46;37;0,804347826
194;107;0,551546392
308;146;0,474025974
11;9;0,818181818
46;36;0,782608696
59;40;0,677966102
22;19;0,863636364
16;16;1
93;57;0,612903226
98;60;0,612244898
58;44;0,75862069
92;59;0,641304348
658;294;0,446808511
110;54;0,490909091
6;6;1
97;54;0,556701031
58;33;0,568965517
93;57;0,612903226
164;74;0,451219512
140;80;0,571428571
124;64;0,516129032
290;129;0,444827586
13;9;0,692307692
124;79;0,637096774
28;19;0,678571429
12;11;0,916666667
24;17;0,708333333
58;36;0,620689655
137;63;0,459854015
15;13;0,866666667
278;115;0,413669065
76;41;0,539473684
211;116;0,549763033
130;82;0,630769231
17;16;0,941176471
169;112;0,662721893
186;103;0,553763441
185;109;0,589189189
57;39;0,684210526
32;26;0,8125
117;77;0,658119658
107;70;0,654205607
99;62;0,626262626
34;31;0,911764706
1;1;1
65;35;0,538461538
150;89;0,593333333
114;78;0,684210526
156;90;0,576923077
92;69;0,75
