30;29;0,966666667
31;25;0,806451613
19;17;0,894736842
66;52;0,787878788
55;41;0,745454545
26;24;0,923076923
29;25;0,862068966
50;37;0,74
49;41;0,836734694
19;18;0,947368421
57;39;0,684210526
21;19;0,904761905
49;37;0,755102041
21;20;0,952380952
22;19;0,863636364
21;19;0,904761905
18;17;0,944444444
52;35;0,673076923
84;47;0,55952381
13;13;1
79;59;0,746835443
77;47;0,61038961
29;24;0,827586207
39;31;0,794871795
316;171;0,541139241
166;109;0,656626506
149;78;0,523489933
42;31;0,738095238
78;52;0,666666667
27;25;0,925925926
105;72;0,685714286
32;28;0,875
56;39;0,696428571
70;49;0,7
62;46;0,741935484
22;17;0,772727273
26;20;0,769230769
24;19;0,791666667
105;62;0,59047619
116;75;0,646551724
15;15;1
79;53;0,670886076
60;45;0,75
72;46;0,638888889
44;30;0,681818182
66;40;0,606060606
35;24;0,685714286
63;45;0,714285714
22;11;0,5
37;23;0,621621622
24;20;0,833333333
119;63;0,529411765
216;110;0,509259259
21;20;0,952380952
20;17;0,85
23;21;0,913043478
41;28;0,682926829
157;106;0,675159236
18;17;0,944444444
29;25;0,862068966
27;22;0,814814815
91;58;0,637362637
77;59;0,766233766
29;26;0,896551724
33;25;0,757575758
13;13;1
127;83;0,653543307
34;25;0,735294118
29;27;0,931034483
21;18;0,857142857
43;34;0,790697674
65;56;0,861538462
70;51;0,728571429
52;37;0,711538462
23;20;0,869565217
66;48;0,727272727
32;24;0,75
46;34;0,739130435
124;77;0,620967742
81;53;0,654320988
40;29;0,725
20;19;0,95
7;7;1
40;32;0,8
31;28;0,903225806
29;23;0,793103448
90;59;0,655555556
54;44;0,814814815
51;39;0,764705882
49;33;0,673469388
48;37;0,770833333
113;71;0,628318584
51;37;0,725490196
24;16;0,666666667
70;49;0,7
50;38;0,76
14;13;0,928571429
41;29;0,707317073
91;60;0,659340659
46;31;0,673913043
13;13;1
61;44;0,721311475
14;13;0,928571429
14;14;1
120;80;0,666666667
9;9;1
83;60;0,722891566
19;19;1
93;61;0,655913978
72;37;0,513888889
53;40;0,754716981
58;37;0,637931034
24;21;0,875
47;36;0,765957447
32;28;0,875
15;15;1
8;8;1
12;12;1
18;14;0,777777778
17;16;0,941176471
17;17;1
91;65;0,714285714
97;60;0,618556701
14;14;1
16;15;0,9375
74;48;0,648648649
23;21;0,913043478
8;8;1
40;29;0,725
53;37;0,698113208
23;20;0,869565217
20;19;0,95
101;69;0,683168317
4;4;1
5;5;1
259;146;0,563706564
47;37;0,787234043
58;40;0,689655172
48;33;0,6875
35;26;0,742857143
29;23;0,793103448
45;30;0,666666667
19;19;1
99;66;0,666666667
24;20;0,833333333
35;20;0,571428571
3;3;1
23;18;0,782608696
45;36;0,8
27;20;0,740740741
17;16;0,941176471
20;17;0,85
59;46;0,779661017
39;30;0,769230769
20;17;0,85
36;31;0,861111111
51;40;0,784313725
39;33;0,846153846
28;23;0,821428571
9;9;1
40;35;0,875
65;47;0,723076923
10;10;1
18;16;0,888888889
33;22;0,666666667
31;22;0,709677419
50;41;0,82
27;23;0,851851852
22;20;0,909090909
122;74;0,606557377
