36,07602339181287
43,833333333333336
17,153679653679653
25,15
42,333333333333336
34,31825037707391
26,449908925318763
30,25074925074925
29,979120879120877
44,74264705882353
51,298297122724605
27,014405762304925
21,285285285285283
24,99824561403509
72,25
26,64003436426117
33,96153846153846
33,0
21,927125506072876
42,535135135135135
47,019230769230774
34,46932742054693
32,803030303030305
38,714588484634405
51,785140562249
16,34767025089606
25,863221884498483
42,41538461538461
37,63636363636364
42,96363636363637
45,304761904761904
57,24242424242424
46,333333333333336
45,28136431043006
56,51794871794871
40,90880503144654
61,10526315789474
36,55555555555556
35,37644787644788
33,71345029239766
112,51351351351352
63,275510204081634
111,33333333333334
64,3921568627451
23,91025641025641
49,02777777777778
192,50602409638554
96,11111111111111
45,0
28,22222222222222
12,733802816901408
23,243859649122808
24,666666666666668
34,16666666666667
36,333333333333336
26,833333333333332
23,035714285714285
21,984126984126984
69,66666666666667
56,0
33,76230191826522
32,74078602620087
39,85115303983228
49,079365079365076
52,0
44,98148148148148
52,0919540229885
36,24069264069264
28,833333333333332
32,45679012345679
24,05128205128205
42,76373626373626
24,071428571428573
18,91645988420182
27,192032686414713
34,0243265993266
19,10322580645161
22,88888888888889
22,105263157894736
33,7536231884058
28,259803921568626
21,884615384615387
33,44444444444444
50,0
58,22222222222222
47,976470588235294
36,97827260458839
24,689103164201462
44,920634920634924
42,12050739957717
31,468720821661996
25,004644458680335
30,784473590925202
40,66666666666667
37,735632183908045
28,38010111953774
21,204293785310735
27,28919330289193
34,839872262773724
37,25287356321839
42,333333333333336
256,9917695473251
14,25
31,569930069930074
24,705263157894734
35,492063492063494
25,45631497456315
43,769230769230774
31,08496732026144
34,26765188834155
32,6
17,5
29,046289993192644
41,16666666666667
49,74074074074074
55,0
24,083333333333332
29,0
71,29498525073745
25,784615384615385
20,71014492753623
48,02227722772277
30,432216905901115
20,833333333333336
7,0
21,259550561797752
18,7992277992278
40,0
38,08064516129032
31,932178932178935
52,294117647058826
36,73724489795919
24,37062937062937
35,57142857142857
3,0
25,484651162790698
43,140515222482435
34,445128205128206
36,61014492753623
52,0
42,96363636363637
35,57142857142857
45,18103448275862
28,8969242501271
22,436363636363637
34,9002287021155
51,52446183953033
78,28571428571429
37,42283419391853
19,68018018018018
12,98062015503876
30,55263157894737
20,61882716049383
33,38095238095238
17,785714285714285
53,5
94,94366197183098
32,70940170940171
39,059782608695656
30,93913043478261
55,105442176870746
29,082587064676616
28,203604806408546
21,46747967479675
52,0
23,30820399113082
71,0625
32,64912280701754
24,293617021276596
29,81106988249845
