27,51851851851852
40,833333333333336
24,672932330827066
21,564814814814817
34,75146422205246
21,596491228070175
49,166233766233766
26,945787545787546
31,222500659456607
31,857142857142858
33,74320987654321
28,784552845528456
34,1021021021021
23,297183098591546
60,470588235294116
35,05235137533274
44,07841361825425
42,8037518037518
29,535603715170282
40,82801418439716
33,44444444444444
36,6078431372549
27,85663082437276
25,586003924133422
40,10566959921799
34,12605042016806
32,808457711442784
51,94672754946727
46,28260869565217
46,666666666666664
39,13453815261044
57,0
34,29968634160251
35,254668930390494
35,254668930390494
29,449706488973504
29,339525283797727
35,90720674234606
31,768627450980393
23,95762711864407
29,2866273352999
28,574829931972786
39,7681592039801
29,254545454545454
38,88561438561438
22,128205128205128
52,03813559322034
98,17391304347825
19,26294498381877
26,404761904761905
18,333333333333336
18,436507936507937
30,697099069512863
31,375
28,63360739979445
27,238095238095237
22,949579831932773
46,20020120724346
54,0
39,89645390070922
35,977703455964324
37,061594202898554
42,71770778971415
30,40422077922078
33,837681159420285
40,82801418439716
38,790571547768046
43,25074626865672
27,464733261725744
22,32142857142857
18,50268817204301
22,436363636363637
26,013501350135016
20,71014492753623
15,523809523809524
24,564890710382514
30,369551404244504
24,564890710382514
31,67693624304664
29,181818181818183
45,476190476190474
36,66666666666667
34,972727272727276
49,04843304843305
31,332038149063933
53,57142857142857
25,144415807560136
29,46212121212121
25,733522548092083
44,74622892635315
37,404761904761905
27,82214907623699
37,404761904761905
19,333333333333336
49,04843304843305
37,46086956521739
34,025925925925925
20,19756941514052
29,774234053239578
18,166666666666664
42,333333333333336
25,192253991379836
14,192307692307693
23,9796511627907
24,51637927864995
22,886241610738256
17,79416466826539
25,35574229691877
30,98215698971149
21,972093023255816
24,294967097245916
29,05810276679842
25,640294840294843
24,294967097245916
24,39250085999312
24,124505928853754
26,737373737373737
29,0
22,105263157894736
23,14644012944984
20,205128205128204
29,799062049062048
24,054873054873056
20,001248439450688
18,98611111111111
20,27245283018868
40,80494371023005
40,80494371023005
43,12832929782083
40,86538461538461
27,003600360036003
32,31737588652482
38,979729729729726
39,02830540037244
3,0
30,820682628629648
49,67622950819672
40,34493898061737
28,93452380952381
47,975155279503106
33,994272956707434
30,09649310763517
32,18587941268353
35,73932926829268
34,68181818181819
34,16666666666667
47,8496835443038
43,28205128205128
385,8045325779037
33,0
37,938557848365406
34,547619047619044
27,30065359477124
31,227731092436976
21,392753623188405
38,66599190283401
26,85024154589372
38,0
79,52173913043478
33,03463203463203
38,979885057471265
42,333333333333336
26,837606837606838
30,462469733656178
20,090909090909093
69,98113207547169
28,075268817204304
23,96265060240964
32,8909386869235
32,6268115942029
