85,83333333
99,76190476
98,93478261
104,6068966
89,52659574
103,745098
107,115942
105,9463415
92,60606061
96,80952381
103,2826087
109,627451
104,9333333
115
106,7941176
107,115942
104,2692308
108,7848837
117,750934
111,9615385
111,1439394
102,3700565
113,5757576
108,0833333
99,45605536
102,5634296
107,1928571
109,3076923
100,9285714
106,3809524
95,25
119,3333333
116,8961039
106,1058824
108,3910448
103,25
107,3421053
100,8181818
111,1275362
106,8460278
122
102,5192308
102,0833333
105,1136364
89,33333333
86,14102564
98,52439024
92,25
97,72222222
99,3030303
105,0714286
99,1369863
85,53737113
109,8888889
111,8333333
87,66666667
97,77702703
90,0625
77
126
98,25641026
87,75
108,4603175
96,81578947
103,7083333
108,8333333
100,7270789
98,5
97,16666667
108,7142857
103,0833333
90,07692308
87,01515152
99,61111111
113,3804348
101,7727273
103,5
105,5333333
115,4444444
99,98275862
121,6078431
90,66666667
127
104,2692308
104,4848485
92,73076923
98,01785714
100,5454545
104,4285714
103,2096774
99,27272727
91,38596491
95,65957447
98,33333333
98,55795148
112,0701754
95
109,9583333
104,6542289
97,52702703
115
98,62254902
111,9615385
97,72222222
104,5380952
93,66666667
90,68421053
108,7142857
93,72830189
109,9892473
101,4047619
102,9166667
98,07142857
100,5503876
99,17592593
88,88461538
76,5
79
123
101,5714286
110,8636364
94,91176471
24,71084337
74
116,3333333
101,9285714
112,8888889
90,78571429
103,5
112,1782946
111,0952381
104
84,06349206
78,5
78,5
93,14285714
102,5833333
88,33333333
114,9868421
104,2692308
105,0833333
103,5833333
99
78
110,7619048
102,0789474
115
93,33333333
109,6666667
92,5
135
125,8333333
98,97727273
106,2837209
100,9117647
102,0789474
99,98387097
94,52941176
109,6666667
90,78571429
111,4074074
94,55844156
99
105
119,1666667
99,66666667
95,25
105
103,7844828
105,1702345
