0,401704986
0,079168157
0,347634146
0,116129032
0,089020772
0,060340633
0,11827957
0,06586169
0,094333825
0,061425061
0,350067034
0,249645459
0,151515152
0,113636364
0,224485759
0,225988701
0,14449667
0,099099099
0,155440415
0,08912513
0,137439
0,063091483
0
0,127660276
0,132820115
0,178351784
0,467592593
0,183486239
0,529439696
0,117193537
0,32625295
0,101123596
0,152956984
0,126403429
0,422082019
0,049140049
0,279699248
0,205814797
0,172932331
0,145985401
0,122739885
0,123726346
0,064724919
0,071856287
0,129220179
0,043956044
0,07751938
0,052910053
0,164493132
0,155306015
0,11142951
0,073999672
0,096153846
0,018726592
0,148120815
0,200032095
0,10426926
0,081967213
0,108462199
0,186567164
0,155250877
0,175108373
0,062761506
0
0,129533679
0,13024602
0,072580645
0,284977578
0
0,187755584
0,09771987
0,090023662
0,234519236
0,324244435
0,032051282
0,398857114
0,250622583
0,185700262
0,203480662
0
0,169239458
0,086511628
0,283919549
0,032679739
0,099337748
0,13590034
0,074031891
0,072780204
0,236955706
0,110035647
0,093912251
0,11132504
0,492467998
0,164027149
0
0,143884892
0,157405695
0,138686131
0,095846645
0,543735225
0,119134469
0,306432039
0,355558372
0,100286533
0,046052632
0,038461538
0,362143201
0,166131043
0,296113885
0,244880081
0,230003304
0,126582278
0,171622984
0,250302115
0,323021886
0,736111111
0,566239316
0
0,207648026
0,296953405
0,13531096
0,052208835
0,085227273
0,367476852
0,312948422
0,192307692
0,025316456
0,536220721
0,104031209
0,094296578
0,04211793
0,098483722
0,185185185
0,701388889
0,099941088
0,090909091
0,071707953
0,03894081
0
0,026526288
0,071428571
0,233384069
0,121816168
0,267809963
0,380260555
0
0,584738243
0,189060305
0,299248524
0,052083333
0,223240256
0,100921002
0,128275862
0,2
0,080645161
0,079051383
0,223756301
0,172737419
0,318857143
0,01972033
0,127846555
0,042194093
0,105263158
0
0,174020571
0,047461824
0,028571429
0,245726496
0,177076923
