0,028328611898016994
0,32145352900069885
0,06132461161079313
0,31730769230769235
0,182354310545511
0,058479532163742694
0,07660800970873786
0,1160337552742616
0,06037321624588365
0,14612273606470896
0,06112469437652812
0,10714285714285715
0,2552712726060505
0,15384615384615385
0,14490089758906965
0,1506024096385542
0,4336734693877551
0,15537937997831044
0,1312154696132597
0,09174311926605505
0,1365119745091993
0,08317929759704251
0,07552870090634442
0,08403361344537816
0,14791653704470512
0,12586554198665487
0,2047161506620966
0,43838955728552337
0,23830516369443705
0,41967780788919
0,13929443873943273
0,15384615384615388
0,09734513274336283
0,06024096385542168
0,13254719944711463
0,31
0,06796116504854369
0,09202453987730061
0,16233766233766234
0,21057103448275863
0,2847058823529412
0,10382513661202185
0,12814526293411083
0,13743002583661418
0,029182879377431904
0,10073529967429169
0,0645800627943485
0,24955445954907163
0,0746268656716418
0,08522727272727273
0,17799043062200956
0,15336876580301936
0,11234187216497099
0,17391304347826086
0,0
0,140823857218164
0,14499478506622404
0,11850376218083138
0,09433962264150944
0,9576923076923077
0,14760147601476015
0,15887010912962468
0,142781051871961
0,24344364087953832
0,0
0,06147540983606557
0,11778563015312132
0,09545242202098606
0,2883720930232559
0,0
0,17066308864265933
0,029556650246305417
0,0725365487923724
0,17977319407420356
0,25826446280991733
0,0746268656716418
0,1384083044982699
0,27226834768347685
0,018859028760018864
0,14936614466815812
0,10869565217391307
0,137930181350355
0,13312766967252015
0,16199649737302976
0,02852485737571312
0,16027603279386715
0,1259774109470026
0,11090573012938999
0,14466537198962942
0,22224146483305968
0,09762091074313406
0,13546051464063885
0,06498951781970648
0,25905872553102877
0,12302284710017575
0,0
0,14285714285714285
0,08974358974358974
0,11984021304926763
0,17313166182170542
0,29040404040404044
0,08339376359680928
0,3034855769230769
0,13172966781214204
0,11851851851851851
0,025720164609053502
0,07288099315068493
0,21267930675596183
0,15204580439120147
0,14301926629717604
0,16359014789038714
0,24
0,21978808705612826
0,15911460961415547
0,27324533632068576
0,28718074055969695
0,7361111111111112
0,39062499999999994
0,0
0,2100437876299945
0,19859374999999999
0,14633255575687223
0,09751935812203667
0,10101010101010102
0,23555555555555555
0,20875420875420875
0,25
0,049407114624505935
0,23509403761504602
0,14595315683300544
0,0851887293992557
0,03176930596285435
0,17631703204047222
0,09615384615384616
0,11904761904761905
0,11932003378553153
0,1040943789035392
0,09444444444444444
0,08079780005171625
0,0
0,02380760940709143
0,06868131868131866
0,13151041666666666
0,07738607050730868
0,08196721311475409
0,11363636363636362
0,06578947368421054
0,3067545963229416
0,06745314159419041
0,1382899628252788
0,1098901098901099
0,10683760683760686
0,08873104941086397
0,09234828496042216
0,05341880341880342
0,07575757575757576
0,1670817216835338
0,1540541789940828
0,14516129032258066
0,04310344827586207
0,028643036161833155
0,11757994313276866
0,0
0,043668122270742356
0,06097560975609757
0,14846020567851556
0,05349763353300155
0,0
0,2446705426356589
0,19283748876909257
