0,05277044854881266
0,9268808114961962
0,1073170731707317
0,07059418690213393
0,16028598958651127
0,13358778625954199
0,051181102362204724
0,3110425755980141
0,5040558148154495
0,05285412262156448
0,5514271093553704
0,09803921568627452
0,5005580140633239
0,3417037507946599
0,10471204188481675
0,1449275362318841
0,316680602006689
0,6218278712296984
0,43684710351377026
0,2862450875312612
0,09257715920771173
0,2799800414773207
0,3661466738389816
0,03225806451612904
0,3813060887994929
0,2520191050077836
0,5277875194937957
0,41
0,20289855072463767
0,7572016460905351
0,07760532150776053
0,9997106481481481
0,7115747182711467
0,7442336651520325
0,8998397593218239
0,2626309809674649
0,3481140865389514
0,179315106920139
0,9175553429204051
0,1418239600813817
0,07042253521126761
0,3724833316141374
0,06925207756232687
0,038588754134509365
0,051724137931034475
0,23471052368745215
0,10729361355863246
0,15625
0,07751937984496127
0,24210194477178396
0,3600392582261481
0,09479717813051147
0,20432133166136546
0,11961722488038279
0,07575757575757577
0,24716898954703834
0,10375494071146246
0,20544211290210637
0,10000000000000002
0,1830882352941177
0,44375573921028466
0,2891425879396985
0,05479153636424361
0,06896551724137931
0,041322314049586785
0,3044614147909968
0,28761129639262
0,6331266429371
0,33716012084592145
0,03676470588235295
0,5556610110095495
0,13037929197179784
0,13486953169425667
0,17006802721088438
0,8402777777777778
0,0
0,32192291927228395
0,5377951766081404
0,17865123030860608
0,5998429008152174
0,0
0,5303887172864236
0,5242854038533379
0,9764475335786804
0,09873998814430857
0,9349832952347459
0,13474494706448512
0,1173063097937289
0,36546614803754673
0,7382787936050211
0,7925117342404923
0,4596958174904943
0,8058818204755848
0,25849848886036
0,9273224012696138
0,0
0,19175257731958764
0,19193857965451055
0,7142502789093749
0,9696470318418561
0,3468406593406593
0,3577373499014799
0,3064320388349515
0,05555555555555556
0,4235525951961482
0,8889158770748105
0,1861260922232812
0,1201923076923077
0,6704674508791054
0,3416668584513768
0,3047961630695444
0,31961809234536515
0,14314928425357878
0,20760610593971632
0,4259009907938193
0,13157894736842107
0,26571428571428574
0,10638297872340426
0,03378378378378379
0,17857142857142858
0,6625463383497411
0,44630911044884347
0,12743628185907047
0,4982546542553191
0,5251141552511416
0,4161239519545629
0,14869888475836435
0,46945148115597385
0,5585106382978724
0,9353298611111113
0,6395525205777964
0,6608156466393105
0,031055900621118012
0,024330900243309004
0,9921875
0,16995128432240922
0,11006034443534442
0,6204784113069606
0,6626130420818729
0,03937007874015749
0,19865301044203534
0,4943579470960225
0,3643165231029991
0,2054168074289528
0,3132393453249068
0,6036363636363636
0,06944444444444445
0,8353254559114814
0,07296021857018671
0,06550218340611354
0,06849315068493152
0,46922047507527603
0,40434980579571733
0,24055610782995146
0,292724609375
0,10830324909747292
0,212890625
0,10416666666666666
0,0847457627118644
0,20833333333333337
0,09295741965425225
0,025792188651437
0,08032128514056226
0,47452760640980873
0,0
0,4962560762595968
0,15286078267703887
0,06666666666666668
0,19338380513495723
0,23691177471226643
